10.7,-0.0070118,0.19821
10.8,-0.0078238,0.19739
10.9,-0.0087376,0.1979
11,-0.0095813,0.19804
11.1,-0.010617,0.19811
11.2,-0.011785,0.19761
11.3,-0.01315,0.19642
11.4,-0.013386,0.19958
11.5,-0.013505,0.19974
11.6,-0.013503,0.1999
11.7,-0.013171,0.20076
11.8,-0.012607,0.20125
11.9,-0.011826,0.20242
12,-0.010826,0.20279
12.1,-0.0093829,0.20357
12.2,-0.0079906,0.20453
12.3,-0.0067378,0.2054
12.4,-0.0054193,0.20628
12.5,-0.0035319,0.20755
12.6,-0.0020577,0.20842
12.7,-0.00078242,0.20885
12.8,0.0013337,0.20928
12.9,0.0040526,0.2092
13,0.0073625,0.20866
13.1,0.010908,0.20818
13.2,0.014877,0.20792
13.3,0.018965,0.20663
13.4,0.02285,0.20548
13.5,0.026293,0.20437
13.6,0.02962,0.20381
13.7,0.032995,0.20329
13.8,0.03691,0.20324
13.9,0.040428,0.20271
14,0.044022,0.2031
14.1,0.047349,0.2043
14.2,0.050869,0.20553
14.3,0.053718,0.20761
14.4,0.057173,0.20944
14.5,0.06108,0.21002
14.6,0.064541,0.20941
14.7,0.067657,0.20753
14.8,0.067193,0.20727
14.9,0.069933,0.20459
15,0.071176,0.20146
15.1,0.073858,0.19801
15.2,0.076869,0.19536
15.3,0.079603,0.19319
15.4,0.081645,0.19113
15.5,0.083905,0.18845
15.6,0.086129,0.18544
15.7,0.088946,0.18186
15.8,0.091212,0.17778
15.9,0.093542,0.17382
16,0.097448,0.16895
16.1,0.10161,0.16304
16.2,0.10578,0.15742
16.3,0.10883,0.15117
16.4,0.11185,0.14428
16.5,0.11471,0.13783
16.6,0.11733,0.13195
16.7,0.1221,0.12481
16.8,0.12591,0.1189
16.9,0.12909,0.11076
17,0.13174,0.10317
17.1,0.13456,0.094768
17.2,0.13833,0.086071
17.3,0.14162,0.077389
17.4,0.14429,0.069235
17.5,0.1465,0.062017
17.6,0.14927,0.05562
17.7,0.15289,0.050109
17.8,0.15573,0.043737
17.9,0.15808,0.037381
18,0.15973,0.029275
18.1,0.16019,0.021223
18.2,0.16026,0.013366
18.3,0.15991,0.0066681
18.4,0.15913,0.0013175
18.5,0.15968,-0.0047508
18.6,0.15939,-0.010216
18.7,0.15909,-0.014647
18.8,0.15907,-0.018785
18.9,0.15828,-0.022511
19,0.15752,-0.026498
19.1,0.15669,-0.029377
19.2,0.15512,-0.031695
19.3,0.15405,-0.03378
19.4,0.15326,-0.035178
19.5,0.15252,-0.036351
19.6,0.15134,-0.037383
19.7,0.15081,-0.037786
19.8,0.151,-0.037612
19.9,0.15089,-0.037343
20,0.15109,-0.036463
20.1,0.15123,-0.035071
20.2,0.15152,-0.032891
20.3,0.15104,-0.029913
20.4,0.15288,-0.025992
20.5,0.1535,-0.022163
20.6,0.15414,-0.017905
20.7,0.15507,-0.012786
20.8,0.15573,-0.0072435
20.9,0.15551,-0.0015841
21,0.15557,0.0045872
21.1,0.15614,0.010372
21.2,0.15646,0.015063
21.3,0.15713,0.019073
21.4,0.15825,0.02264
21.5,0.15899,0.025713
21.6,0.15914,0.028888
21.7,0.15915,0.032891
21.8,0.15882,0.037829
21.9,0.16222,0.043384
22,0.16175,0.048757
22.1,0.16461,0.054528
22.2,0.16697,0.060388
22.3,0.16902,0.065094
22.4,0.17042,0.068859
22.5,0.17345,0.07191
22.6,0.17712,0.074527
22.7,0.18003,0.07685
22.8,0.18263,0.079636
22.9,0.18561,0.082464
23,0.18809,0.084143
23.1,0.18896,0.085139
23.2,0.18968,0.085962
23.3,0.19045,0.086461
23.4,0.19257,0.086776
23.5,0.19434,0.087256
23.6,0.19944,0.083359
23.7,0.20415,0.078302
23.8,0.20622,0.07394
23.9,0.20863,0.069232
24,0.21052,0.06488
24.1,0.21257,0.0604
24.2,0.2137,0.055606
24.3,0.21329,0.051842
24.4,0.21255,0.048459
24.5,0.21181,0.044657
24.6,0.21085,0.040011
24.7,0.20862,0.034537
24.8,0.20492,0.028261
24.9,0.20069,0.021685
25,0.1962,0.01563
25.1,0.19151,0.010628
25.2,0.18737,0.0063202
25.3,0.18325,0.0023356
25.4,0.17934,-0.0012225
25.5,0.17613,-0.0043019
25.6,0.17084,-0.0079586
25.7,0.16612,-0.011163
25.8,0.1612,-0.014278
25.9,0.15562,-0.017437
26,0.15038,-0.020122
26.1,0.14481,-0.022738
26.2,0.13898,-0.025079
26.3,0.13339,-0.027269
26.4,0.12737,-0.02922
26.5,0.12132,-0.031149
26.6,0.115,-0.032842
26.7,0.10884,-0.034305
26.8,0.10262,-0.035747
26.9,0.0961,-0.036939
27,0.08998,-0.037721
